,Country Code,Months Code,Year,Temp_Change,clusters,cluster
177006,194,7020,2006,1.136,1,purple
177007,194,7020,2007,0.642,1,purple
177008,194,7020,2008,0.845,1,purple
177009,194,7020,2009,0.936,1,purple
177010,194,7020,2010,2.058,1,purple
177011,194,7020,2011,0.777,1,purple
177012,194,7020,2012,1.162,1,purple
177013,194,7020,2013,1.151,1,purple
177014,194,7020,2014,1.218,1,purple
177015,194,7020,2015,1.856,1,purple
177016,194,7020,2016,1.508,1,purple
177017,194,7020,2017,1.753,1,purple
177018,194,7020,2018,1.864,1,purple
177019,194,7020,2019,1.778,1,purple
177020,194,7020,2020,1.593,1,purple
177781,195,7016,2001,1.201,1,purple
177782,195,7016,2002,2.142,1,purple
177783,195,7016,2003,1.386,1,purple
177784,195,7016,2004,1.193,1,purple
177785,195,7016,2005,1.334,1,purple
177786,195,7016,2006,1.554,1,purple
177787,195,7016,2007,1.366,1,purple
177788,195,7016,2008,1.396,1,purple
177789,195,7016,2009,0.252,1,purple
177790,195,7016,2010,2.169,1,purple
177791,195,7016,2011,1.327,1,purple
177792,195,7016,2012,0.38,1,purple
177793,195,7016,2013,1.09,1,purple
177794,195,7016,2014,0.873,1,purple
177795,195,7016,2015,1.017,1,purple
177796,195,7016,2016,1.838,1,purple
177797,195,7016,2017,1.774,1,purple
177798,195,7016,2018,0.399,1,purple
177799,195,7016,2019,1.591,1,purple
177800,195,7016,2020,2.227,1,purple
177841,195,7017,2001,1.187,1,purple
177842,195,7017,2002,0.714,1,purple
177843,195,7017,2003,1.617,1,purple
177844,195,7017,2004,1.105,1,purple
177845,195,7017,2005,1.795,1,purple
177846,195,7017,2006,1.227,1,purple
177847,195,7017,2007,1.561,1,purple
177848,195,7017,2008,2.206,1,purple
177849,195,7017,2009,1.016,1,purple
177850,195,7017,2010,2.15,1,purple
177851,195,7017,2011,1.061,1,purple
177852,195,7017,2012,1.176,1,purple
177853,195,7017,2013,1.784,1,purple
177854,195,7017,2014,0.952,1,purple
177855,195,7017,2015,1.146,1,purple
177856,195,7017,2016,1.559,1,purple
177857,195,7017,2017,2.121,1,purple
177858,195,7017,2018,1.34,1,purple
177859,195,7017,2019,1.086,1,purple
177860,195,7017,2020,2.276,1,purple
177901,195,7018,2001,1.116,1,purple
177902,195,7018,2002,1.468,1,purple
177903,195,7018,2003,0.505,1,purple
177904,195,7018,2004,0.682,1,purple
177905,195,7018,2005,1.067,1,purple
177906,195,7018,2006,1.262,1,purple
177907,195,7018,2007,0.91,1,purple
177908,195,7018,2008,0.79,1,purple
177909,195,7018,2009,0.922,1,purple
177910,195,7018,2010,0.796,1,purple
177911,195,7018,2011,1.128,1,purple
177912,195,7018,2012,0.683,1,purple
177913,195,7018,2013,0.962,1,purple
177914,195,7018,2014,1.548,1,purple
177915,195,7018,2015,1.629,1,purple
177916,195,7018,2016,1.301,1,purple
177917,195,7018,2017,1.394,1,purple
177918,195,7018,2018,1.24,1,purple
177919,195,7018,2019,1.855,1,purple
177920,195,7018,2020,1.522,1,purple
177961,195,7019,2001,1.201,1,purple
177962,195,7019,2002,1.434,1,purple
177963,195,7019,2003,1.083,1,purple
177964,195,7019,2004,1.534,1,purple
177965,195,7019,2005,1.329,1,purple
177966,195,7019,2006,1.604,1,purple
177967,195,7019,2007,1.177,1,purple
177968,195,7019,2008,0.886,1,purple
177969,195,7019,2009,0.785,1,purple
177970,195,7019,2010,0.762,1,purple
177971,195,7019,2011,1.328,1,purple
177972,195,7019,2012,1.26,1,purple
177973,195,7019,2013,1.027,1,purple
177974,195,7019,2014,1.342,1,purple
177975,195,7019,2015,1.402,1,purple
177976,195,7019,2016,1.935,1,purple
177977,195,7019,2017,2.134,1,purple
177978,195,7019,2018,1.357,1,purple
177979,195,7019,2019,1.589,1,purple
177980,195,7019,2020,1.185,1,purple
178021,195,7020,2001,1.176,1,purple
178022,195,7020,2002,1.44,1,purple
178023,195,7020,2003,1.148,1,purple
178024,195,7020,2004,1.129,1,purple
178025,195,7020,2005,1.381,1,purple
178026,195,7020,2006,1.412,1,purple
178027,195,7020,2007,1.254,1,purple
178028,195,7020,2008,1.319,1,purple
178029,195,7020,2009,0.744,1,purple
178030,195,7020,2010,1.469,1,purple
178031,195,7020,2011,1.211,1,purple
178032,195,7020,2012,0.875,1,purple
178033,195,7020,2013,1.216,1,purple
178034,195,7020,2014,1.179,1,purple
178035,195,7020,2015,1.298,1,purple
178036,195,7020,2016,1.658,1,purple
178037,195,7020,2017,1.856,1,purple
178038,195,7020,2018,1.084,1,purple
178039,195,7020,2019,1.53,1,purple
178040,195,7020,2020,1.803,1,purple
178221,272,7016,2006,-0.329,1,purple
178222,272,7016,2007,3.723,1,purple
178223,272,7016,2008,1.109,1,purple
178224,272,7016,2009,0.877,1,purple
178225,272,7016,2010,1.132,1,purple
178226,272,7016,2011,0.281,1,purple
178227,272,7016,2012,-0.891,1,purple
178228,272,7016,2013,1.197,1,purple
178229,272,7016,2014,3.048,1,purple
178230,272,7016,2015,1.733,1,purple
178231,272,7016,2016,3.016,1,purple
178232,272,7016,2017,-0.565,1,purple
178233,272,7016,2018,2.234,1,purple
178234,272,7016,2019,0.995,1,purple
178235,272,7016,2020,2.971,1,purple
178236,272,7017,2006,0.753,1,purple
178237,272,7017,2007,2.324,1,purple
178238,272,7017,2008,1.748,1,purple
178239,272,7017,2009,1.814,1,purple
178240,272,7017,2010,1.12,1,purple
178241,272,7017,2011,0.772,1,purple
178242,272,7017,2012,1.496,1,purple
178243,272,7017,2013,1.528,1,purple
178244,272,7017,2014,1.677,1,purple
178245,272,7017,2015,1.033,1,purple
178246,272,7017,2016,1.854,1,purple
178247,272,7017,2017,1.981,1,purple
178248,272,7017,2018,3.102,1,purple
178249,272,7017,2019,1.613,1,purple
178250,272,7017,2020,1.214,1,purple
178251,272,7018,2006,0.626,1,purple
178252,272,7018,2007,2.868,1,purple
178253,272,7018,2008,1.757,1,purple
178254,272,7018,2009,1.448,1,purple
178255,272,7018,2010,1.683,1,purple
178256,272,7018,2011,1.678,1,purple
178257,272,7018,2012,3.557,1,purple
178258,272,7018,2013,1.661,1,purple
178259,272,7018,2014,0.769,1,purple
178260,272,7018,2015,2.659,1,purple
178261,272,7018,2016,1.717,1,purple
178262,272,7018,2017,3.028,1,purple
178263,272,7018,2018,2.01,1,purple
178264,272,7018,2019,2.766,1,purple
178265,272,7018,2020,1.555,1,purple
178266,272,7019,2006,1.238,1,purple
178267,272,7019,2007,-1.261,1,purple
178268,272,7019,2008,0.832,1,purple
178269,272,7019,2009,1.407,1,purple
178270,272,7019,2010,0.819,1,purple
178271,272,7019,2011,0.324,1,purple
178272,272,7019,2012,2.712,1,purple
178273,272,7019,2013,1.387,1,purple
178274,272,7019,2014,1.099,1,purple
178275,272,7019,2015,1.702,1,purple
178276,272,7019,2016,0.372,1,purple
178277,272,7019,2017,0.852,1,purple
178278,272,7019,2018,2.133,1,purple
178279,272,7019,2019,3.22,1,purple
178280,272,7019,2020,1.735,1,purple
178281,272,7020,2006,0.572,1,purple
178282,272,7020,2007,1.913,1,purple
178283,272,7020,2008,1.361,1,purple
178284,272,7020,2009,1.386,1,purple
178285,272,7020,2010,1.188,1,purple
178286,272,7020,2011,0.764,1,purple
178287,272,7020,2012,1.719,1,purple
178288,272,7020,2013,1.443,1,purple
178289,272,7020,2014,1.648,1,purple
178290,272,7020,2015,1.782,1,purple
178291,272,7020,2016,1.74,1,purple
178292,272,7020,2017,1.324,1,purple
178293,272,7020,2018,2.37,1,purple
178294,272,7020,2019,2.149,1,purple
178295,272,7020,2020,1.869,1,purple
178473,186,7016,2001,2.66,1,purple
178474,186,7016,2002,0.096,1,purple
178475,186,7016,2003,-1.253,1,purple
178476,186,7016,2004,0.093,1,purple
178477,186,7016,2005,-0.349,1,purple
178487,186,7017,2001,2.062,1,purple
178488,186,7017,2002,1.791,1,purple
178489,186,7017,2003,0.937,1,purple
178490,186,7017,2004,0.383,1,purple
178491,186,7017,2005,0.069,1,purple
178501,186,7018,2001,1.157,1,purple
178502,186,7018,2002,1.439,1,purple
178503,186,7018,2003,3.055,1,purple
178504,186,7018,2004,0.727,1,purple
178505,186,7018,2005,0.105,1,purple
178515,186,7019,2001,0.107,1,purple
178516,186,7019,2002,0.698,1,purple
178517,186,7019,2003,0.175,1,purple
178518,186,7019,2004,0.808,1,purple
178519,186,7019,2005,0.006,1,purple
178529,186,7020,2001,1.497,1,purple
178530,186,7020,2002,1.006,1,purple
178531,186,7020,2003,0.728,1,purple
178532,186,7020,2004,0.503,1,purple
178533,186,7020,2005,-0.042,1,purple
179294,196,7016,2001,0.499,1,purple
179295,196,7016,2002,0.675,1,purple
179296,196,7016,2003,0.993,1,purple
179297,196,7016,2004,0.474,1,purple
179298,196,7016,2005,0.71,1,purple
179299,196,7016,2006,0.453,1,purple
179300,196,7016,2007,0.99,1,purple
179301,196,7016,2008,0.558,1,purple
179302,196,7016,2009,0.846,1,purple
179303,196,7016,2010,1.308,1,purple
179304,196,7016,2011,0.782,1,purple
179305,196,7016,2012,1.253,1,purple
179306,196,7016,2013,1.108,1,purple
179307,196,7016,2014,1.042,1,purple
179308,196,7016,2015,1.072,1,purple
179309,196,7016,2016,1.642,1,purple
179310,196,7016,2017,1.214,1,purple
179311,196,7016,2018,1.1,1,purple
179312,196,7016,2019,1.412,1,purple
179313,196,7016,2020,1.758,1,purple
179354,196,7017,2001,0.821,1,purple
179355,196,7017,2002,0.503,1,purple
179356,196,7017,2003,0.684,1,purple
179357,196,7017,2004,0.393,1,purple
179358,196,7017,2005,0.924,1,purple
179359,196,7017,2006,0.724,1,purple
179360,196,7017,2007,1.057,1,purple
179361,196,7017,2008,0.514,1,purple
179362,196,7017,2009,0.949,1,purple
179363,196,7017,2010,1.384,1,purple
179364,196,7017,2011,1.111,1,purple
179365,196,7017,2012,1.048,1,purple
179366,196,7017,2013,0.856,1,purple
179367,196,7017,2014,0.929,1,purple
179368,196,7017,2015,1.424,1,purple
179369,196,7017,2016,1.548,1,purple
179370,196,7017,2017,1.374,1,purple
179371,196,7017,2018,1.048,1,purple
179372,196,7017,2019,1.748,1,purple
179373,196,7017,2020,1.898,1,purple
179414,196,7018,2001,0.566,1,purple
179415,196,7018,2002,0.273,1,purple
179416,196,7018,2003,0.464,1,purple
179417,196,7018,2004,0.32,1,purple
179418,196,7018,2005,0.48,1,purple
179419,196,7018,2006,0.777,1,purple
179420,196,7018,2007,1.08,1,purple
179421,196,7018,2008,0.513,1,purple
179422,196,7018,2009,1.175,1,purple
179423,196,7018,2010,1.23,1,purple
179424,196,7018,2011,1.431,1,purple
179425,196,7018,2012,0.966,1,purple
179426,196,7018,2013,0.638,1,purple
179427,196,7018,2014,1.181,1,purple
179428,196,7018,2015,1.6,1,purple
179429,196,7018,2016,1.078,1,purple
179430,196,7018,2017,1.485,1,purple
179431,196,7018,2018,1.205,1,purple
179432,196,7018,2019,1.8,1,purple
179433,196,7018,2020,1.572,1,purple
179474,196,7019,2001,1.162,1,purple
179475,196,7019,2002,0.687,1,purple
179476,196,7019,2003,0.752,1,purple
179477,196,7019,2004,0.637,1,purple
179478,196,7019,2005,0.682,1,purple
179479,196,7019,2006,0.701,1,purple
179480,196,7019,2007,0.998,1,purple
179481,196,7019,2008,1.237,1,purple
179482,196,7019,2009,1.223,1,purple
179483,196,7019,2010,1.131,1,purple
179484,196,7019,2011,1.387,1,purple
179485,196,7019,2012,1.213,1,purple
179486,196,7019,2013,1.346,1,purple
179487,196,7019,2014,1.493,1,purple
179488,196,7019,2015,1.821,1,purple
179489,196,7019,2016,1.433,1,purple
179490,196,7019,2017,1.992,1,purple
179491,196,7019,2018,1.638,1,purple
179492,196,7019,2019,1.871,1,purple
179493,196,7019,2020,1.831,1,purple
179534,196,7020,2001,0.762,1,purple
179535,196,7020,2002,0.534,1,purple
179536,196,7020,2003,0.723,1,purple
179537,196,7020,2004,0.456,1,purple
179538,196,7020,2005,0.699,1,purple
179539,196,7020,2006,0.664,1,purple
179540,196,7020,2007,1.031,1,purple
179541,196,7020,2008,0.706,1,purple
179542,196,7020,2009,1.048,1,purple
179543,196,7020,2010,1.263,1,purple
179544,196,7020,2011,1.178,1,purple
179545,196,7020,2012,1.12,1,purple
179546,196,7020,2013,0.987,1,purple
179547,196,7020,2014,1.161,1,purple
179548,196,7020,2015,1.479,1,purple
179549,196,7020,2016,1.425,1,purple
179550,196,7020,2017,1.516,1,purple
179551,196,7020,2018,1.248,1,purple
179552,196,7020,2019,1.708,1,purple
179553,196,7020,2020,1.765,1,purple
180298,197,7016,2001,1.088,1,purple
180299,197,7016,2002,1.343,1,purple
180300,197,7016,2003,1.093,1,purple
180301,197,7016,2004,1.518,1,purple
180302,197,7016,2005,1.458,1,purple
180303,197,7016,2006,1.746,1,purple
180304,197,7016,2007,1.081,1,purple
180305,197,7016,2008,2.059,1,purple
180306,197,7016,2009,1.534,1,purple
180307,197,7016,2010,1.756,1,purple
180308,197,7016,2011,1.179,1,purple
180309,197,7016,2012,0.773,1,purple
180310,197,7016,2013,1.39,1,purple
180311,197,7016,2014,1.803,1,purple
180312,197,7016,2015,1.305,1,purple
180313,197,7016,2016,0.18,1,purple
180314,197,7016,2017,2.312,1,purple
180315,197,7016,2018,1.603,1,purple
180316,197,7016,2019,1.914,1,purple
180317,197,7016,2020,2.005,1,purple
180357,197,7017,2001,1.536,1,purple
180358,197,7017,2002,1.401,1,purple
180359,197,7017,2003,1.408,1,purple
180360,197,7017,2004,1.647,1,purple
180361,197,7017,2005,1.764,1,purple
180362,197,7017,2006,1.34,1,purple
180363,197,7017,2007,1.568,1,purple
180364,197,7017,2008,1.531,1,purple
180365,197,7017,2009,0.921,1,purple
180366,197,7017,2010,2.114,1,purple
180367,197,7017,2011,1.459,1,purple
180368,197,7017,2012,1.143,1,purple
180369,197,7017,2013,1.574,1,purple
180370,197,7017,2014,1.201,1,purple
180371,197,7017,2015,1.535,1,purple
180372,197,7017,2016,2.014,1,purple
180373,197,7017,2017,1.98,1,purple
180374,197,7017,2018,1.61,1,purple
180375,197,7017,2019,2.042,1,purple
180376,197,7017,2020,2.218,1,purple
180416,197,7018,2002,1.477,1,purple
180417,197,7018,2003,0.956,1,purple
180418,197,7018,2004,1.366,1,purple
180419,197,7018,2005,1.454,1,purple
180420,197,7018,2006,1.569,1,purple
180421,197,7018,2007,1.19,1,purple
180422,197,7018,2008,1.534,1,purple
180423,197,7018,2009,1.545,1,purple
180424,197,7018,2010,1.714,1,purple
180425,197,7018,2011,1.641,1,purple
180426,197,7018,2012,0.808,1,purple
180427,197,7018,2013,1.385,1,purple
180428,197,7018,2014,1.717,1,purple
180429,197,7018,2015,2.015,1,purple
180430,197,7018,2016,1.807,1,purple
180431,197,7018,2017,2.083,1,purple
180432,197,7018,2018,1.812,1,purple
180433,197,7018,2019,2.229,1,purple
180434,197,7018,2020,1.925,1,purple
180473,197,7019,2001,1.151,1,purple
180474,197,7019,2002,1.456,1,purple
180475,197,7019,2003,1.735,1,purple
180476,197,7019,2004,1.808,1,purple
180477,197,7019,2005,1.736,1,purple
180478,197,7019,2006,1.562,1,purple
180479,197,7019,2007,1.21,1,purple
180480,197,7019,2008,1.839,1,purple
180481,197,7019,2009,1.571,1,purple
180482,197,7019,2010,1.725,1,purple
180483,197,7019,2011,1.604,1,purple
180484,197,7019,2012,0.597,1,purple
180485,197,7019,2013,1.542,1,purple
180486,197,7019,2014,1.587,1,purple
180487,197,7019,2015,1.606,1,purple
180488,197,7019,2016,2.124,1,purple
180489,197,7019,2017,2.533,1,purple
180490,197,7019,2018,1.83,1,purple
180491,197,7019,2019,2.15,1,purple
180492,197,7019,2020,1.806,1,purple
180532,197,7020,2001,1.258,1,purple
180533,197,7020,2002,1.419,1,purple
180534,197,7020,2003,1.298,1,purple
180535,197,7020,2004,1.585,1,purple
180536,197,7020,2005,1.603,1,purple
180537,197,7020,2006,1.554,1,purple
180538,197,7020,2007,1.262,1,purple
180539,197,7020,2008,1.741,1,purple
180540,197,7020,2009,1.393,1,purple
180541,197,7020,2010,1.827,1,purple
180542,197,7020,2011,1.471,1,purple
180543,197,7020,2012,0.83,1,purple
180544,197,7020,2013,1.473,1,purple
180545,197,7020,2014,1.577,1,purple
180546,197,7020,2015,1.615,1,purple
180547,197,7020,2016,1.531,1,purple
180548,197,7020,2017,2.227,1,purple
180549,197,7020,2018,1.714,1,purple
180550,197,7020,2019,2.084,1,purple
180551,197,7020,2020,1.988,1,purple
181292,200,7016,2001,0.71,1,purple
181293,200,7016,2002,0.513,1,purple
181294,200,7016,2003,1.001,1,purple
181295,200,7016,2004,0.943,1,purple
181296,200,7016,2005,1.209,1,purple
181297,200,7016,2006,0.642,1,purple
181298,200,7016,2007,0.813,1,purple
181299,200,7016,2008,0.552,1,purple
181300,200,7016,2009,0.828,1,purple
181301,200,7016,2010,1.511,1,purple
181302,200,7016,2011,0.879,1,purple
181303,200,7016,2013,0.99,1,purple
181304,200,7016,2014,0.887,1,purple
181305,200,7016,2015,0.987,1,purple
181306,200,7016,2016,2.205,1,purple
181307,200,7016,2017,1.69,1,purple
181308,200,7016,2018,1.273,1,purple
181309,200,7016,2019,2.227,1,purple
181310,200,7016,2020,1.742,1,purple
181351,200,7017,2001,0.571,1,purple
181352,200,7017,2002,0.763,1,purple
181353,200,7017,2003,0.853,1,purple
181354,200,7017,2004,0.862,1,purple
181355,200,7017,2005,1.172,1,purple
181356,200,7017,2006,0.705,1,purple
181357,200,7017,2007,0.638,1,purple
181358,200,7017,2008,0.492,1,purple
181359,200,7017,2009,0.675,1,purple
181360,200,7017,2010,1.611,1,purple
181361,200,7017,2011,1.019,1,purple
181362,200,7017,2012,0.567,1,purple
181363,200,7017,2013,1.603,1,purple
181364,200,7017,2014,1.389,1,purple
181365,200,7017,2015,1.333,1,purple
181366,200,7017,2016,2.29,1,purple
181367,200,7017,2017,1.245,1,purple
181368,200,7017,2018,1.385,1,purple
181369,200,7017,2019,2.027,1,purple
181370,200,7017,2020,1.954,1,purple
181411,200,7018,2001,0.672,1,purple
181412,200,7018,2002,0.78,1,purple
181413,200,7018,2003,1.073,1,purple
181414,200,7018,2004,0.885,1,purple
181415,200,7018,2005,1.135,1,purple
181416,200,7018,2006,0.617,1,purple
181417,200,7018,2007,0.823,1,purple
181418,200,7018,2008,0.512,1,purple
181419,200,7018,2009,1.459,1,purple
181420,200,7018,2010,0.778,1,purple
181421,200,7018,2011,0.629,1,purple
181422,200,7018,2012,1.491,1,purple
181423,200,7018,2013,1.351,1,purple
181424,200,7018,2014,1.204,1,purple
181425,200,7018,2015,1.632,1,purple
181426,200,7018,2016,1.667,1,purple
181427,200,7018,2017,1.264,1,purple
181428,200,7018,2018,1.471,1,purple
181429,200,7018,2019,1.945,1,purple
181430,200,7018,2020,1.221,1,purple
181471,200,7019,2001,0.45,1,purple
181472,200,7019,2002,1.127,1,purple
181473,200,7019,2003,0.411,1,purple
181474,200,7019,2004,0.6,1,purple
181475,200,7019,2005,0.633,1,purple
181476,200,7019,2006,0.955,1,purple
181477,200,7019,2007,0.501,1,purple
181478,200,7019,2008,0.726,1,purple
181479,200,7019,2009,1.126,1,purple
181480,200,7019,2010,1.125,1,purple
181481,200,7019,2012,1.472,1,purple
181482,200,7019,2013,0.831,1,purple
181483,200,7019,2014,1.297,1,purple
181484,200,7019,2015,1.883,1,purple
181485,200,7019,2016,1.396,1,purple
181486,200,7019,2017,1.339,1,purple
181487,200,7019,2018,1.373,1,purple
181488,200,7019,2019,1.968,1,purple
181489,200,7019,2020,1.337,1,purple
181530,200,7020,2001,0.601,1,purple
181531,200,7020,2002,0.796,1,purple
181532,200,7020,2003,0.834,1,purple
181533,200,7020,2004,0.823,1,purple
181534,200,7020,2005,1.037,1,purple
181535,200,7020,2006,0.73,1,purple
181536,200,7020,2007,0.694,1,purple
181537,200,7020,2008,0.571,1,purple
181538,200,7020,2009,1.022,1,purple
181539,200,7020,2010,1.256,1,purple
181540,200,7020,2011,0.842,1,purple
181541,200,7020,2012,1.177,1,purple
181542,200,7020,2013,1.194,1,purple
181543,200,7020,2014,1.194,1,purple
181544,200,7020,2015,1.459,1,purple
181545,200,7020,2016,1.889,1,purple
181546,200,7020,2017,1.385,1,purple
181547,200,7020,2018,1.375,1,purple
181548,200,7020,2019,2.042,1,purple
181549,200,7020,2020,1.563,1,purple
181894,199,7016,2001,2.341,1,purple
181895,199,7016,2002,0.816,1,purple
181896,199,7016,2003,-1.602,1,purple
181897,199,7016,2004,0.401,1,purple
181898,199,7016,2005,0.212,1,purple
181899,199,7016,2006,-1.176,1,purple
181900,199,7016,2007,4.477,1,purple
181901,199,7016,2008,2.396,1,purple
181902,199,7016,2009,1.036,1,purple
181903,199,7016,2010,0.077,1,purple
181904,199,7016,2011,-0.363,1,purple
181905,199,7016,2012,0.006,1,purple
181906,199,7016,2013,0.507,1,purple
181907,199,7016,2014,3.633,1,purple
181908,199,7016,2015,2.671,1,purple
181909,199,7016,2016,3.305,1,purple
181910,199,7016,2017,-0.174,1,purple
181911,199,7016,2018,1.863,1,purple
181912,199,7016,2019,1.945,1,purple
181913,199,7016,2020,3.53,1,purple
181922,199,7017,2001,1.652,1,purple
181923,199,7017,2002,2.356,1,purple
181924,199,7017,2003,1.434,1,purple
181925,199,7017,2004,0.496,1,purple
181926,199,7017,2005,0.431,1,purple
181927,199,7017,2006,0.24,1,purple
181928,199,7017,2007,2.825,1,purple
181929,199,7017,2008,1.343,1,purple
181930,199,7017,2009,2.134,1,purple
181931,199,7017,2010,0.961,1,purple
181932,199,7017,2011,1.834,1,purple
181933,199,7017,2012,2.13,1,purple
181934,199,7017,2013,0.475,1,purple
181935,199,7017,2014,2.635,1,purple
181936,199,7017,2015,1.252,1,purple
181937,199,7017,2016,1.86,1,purple
181938,199,7017,2017,2.059,1,purple
181939,199,7017,2018,2.913,1,purple
181940,199,7017,2019,1.89,1,purple
181941,199,7017,2020,1.054,1,purple
181950,199,7018,2001,1.013,1,purple
181951,199,7018,2002,2.152,1,purple
181952,199,7018,2003,2.839,1,purple
181953,199,7018,2004,0.656,1,purple
181954,199,7018,2005,0.471,1,purple
181955,199,7018,2006,1.263,1,purple
181956,199,7018,2007,2.394,1,purple
181957,199,7018,2008,1.454,1,purple
181958,199,7018,2009,1.436,1,purple
181959,199,7018,2010,1.699,1,purple
181960,199,7018,2011,1.36,1,purple
181961,199,7018,2012,2.443,1,purple
181962,199,7018,2013,1.877,1,purple
181963,199,7018,2014,1.031,1,purple
181964,199,7018,2015,3.19,1,purple
181965,199,7018,2016,1.807,1,purple
181966,199,7018,2017,2.56,1,purple
181967,199,7018,2018,3.074,1,purple
181968,199,7018,2019,3.42,1,purple
181969,199,7018,2020,2.122,1,purple
181978,199,7019,2001,0.061,1,purple
181979,199,7019,2002,0.305,1,purple
181980,199,7019,2003,0.056,1,purple
181981,199,7019,2004,0.765,1,purple
181982,199,7019,2005,0.598,1,purple
181983,199,7019,2006,2.273,1,purple
181984,199,7019,2007,-1.022,1,purple
181985,199,7019,2008,0.975,1,purple
181986,199,7019,2009,1.439,1,purple
181987,199,7019,2010,0.074,1,purple
181988,199,7019,2011,0.591,1,purple
181989,199,7019,2012,1.767,1,purple
181990,199,7019,2013,1.004,1,purple
181991,199,7019,2014,2.103,1,purple
181992,199,7019,2015,1.426,1,purple
181993,199,7019,2016,0.875,1,purple
181994,199,7019,2017,0.715,1,purple
181995,199,7019,2018,2.462,1,purple
181996,199,7019,2019,2.596,1,purple
181997,199,7019,2020,1.576,1,purple
182006,199,7020,2001,1.267,1,purple
182007,199,7020,2002,1.407,1,purple
182008,199,7020,2003,0.682,1,purple
182009,199,7020,2004,0.58,1,purple
182010,199,7020,2005,0.428,1,purple
182011,199,7020,2006,0.65,1,purple
182012,199,7020,2007,2.169,1,purple
182013,199,7020,2008,1.542,1,purple
182014,199,7020,2009,1.511,1,purple
182015,199,7020,2010,0.703,1,purple
182016,199,7020,2011,0.856,1,purple
182017,199,7020,2012,1.587,1,purple
182018,199,7020,2013,0.966,1,purple
182019,199,7020,2014,2.35,1,purple
182020,199,7020,2015,2.135,1,purple
182021,199,7020,2016,1.962,1,purple
182022,199,7020,2017,1.29,1,purple
182023,199,7020,2018,2.578,1,purple
182024,199,7020,2019,2.463,1,purple
182025,199,7020,2020,2.071,1,purple
182383,198,7016,2001,2.796,1,purple
182384,198,7016,2002,0.833,1,purple
182385,198,7016,2003,-0.622,1,purple
182386,198,7016,2004,0.738,1,purple
182387,198,7016,2005,-0.097,1,purple
182388,198,7016,2006,-0.823,1,purple
182389,198,7016,2007,4.264,1,purple
182390,198,7016,2008,2.184,1,purple
182391,198,7016,2009,0.632,1,purple
182392,198,7016,2010,0.151,1,purple
182393,198,7016,2011,0.363,1,purple
182394,198,7016,2012,0.379,1,purple
182395,198,7016,2013,0.658,1,purple
182396,198,7016,2014,3.753,1,purple
182397,198,7016,2015,2.277,1,purple
182398,198,7016,2016,3.25,1,purple
182399,198,7016,2017,0.495,1,purple
182400,198,7016,2018,1.576,1,purple
182401,198,7016,2019,2.116,1,purple
182402,198,7016,2020,3.823,1,purple
182412,198,7017,2001,2.187,1,purple
182413,198,7017,2002,2.108,1,purple
182414,198,7017,2003,1.905,1,purple
182415,198,7017,2004,0.107,1,purple
182416,198,7017,2005,0.771,1,purple
182417,198,7017,2006,0.57,1,purple
182418,198,7017,2007,3.161,1,purple
182419,198,7017,2008,1.501,1,purple
182420,198,7017,2009,2.675,1,purple
182421,198,7017,2010,1.038,1,purple
182422,198,7017,2011,2.223,1,purple
182423,198,7017,2012,2.396,1,purple
182424,198,7017,2013,0.686,1,purple
182425,198,7017,2014,2.598,1,purple
182426,198,7017,2015,1.821,1,purple
182427,198,7017,2016,1.752,1,purple
182428,198,7017,2017,2.731,1,purple
182429,198,7017,2018,2.828,1,purple
182430,198,7017,2019,1.304,1,purple
182431,198,7017,2020,1.842,1,purple
182441,198,7018,2001,1.67,1,purple
182442,198,7018,2002,2.014,1,purple
182443,198,7018,2003,4.347,1,purple
182444,198,7018,2004,1.103,1,purple
182445,198,7018,2005,0.791,1,purple
182446,198,7018,2006,1.404,1,purple
182447,198,7018,2007,2.137,1,purple
182448,198,7018,2008,1.907,1,purple
182449,198,7018,2009,1.799,1,purple
182450,198,7018,2010,1.915,1,purple
182451,198,7018,2011,1.946,1,purple
182452,198,7018,2012,3.144,1,purple
182453,198,7018,2013,2.386,1,purple
182454,198,7018,2014,1.08,1,purple
182455,198,7018,2015,3.251,1,purple
182456,198,7018,2016,2.104,1,purple
182457,198,7018,2017,3.364,1,purple
182458,198,7018,2018,2.968,1,purple
182459,198,7018,2019,3.762,1,purple
182460,198,7018,2020,2.124,1,purple
182470,198,7019,2001,0.39,1,purple
182471,198,7019,2002,1.268,1,purple
182472,198,7019,2003,0.296,1,purple
182473,198,7019,2004,1.191,1,purple
182474,198,7019,2005,0.675,1,purple
182475,198,7019,2006,2.542,1,purple
182476,198,7019,2007,-0.671,1,purple
182477,198,7019,2008,0.928,1,purple
182478,198,7019,2009,1.643,1,purple
182479,198,7019,2010,0.205,1,purple
182480,198,7019,2011,1.103,1,purple
182481,198,7019,2012,2.027,1,purple
182482,198,7019,2013,1.412,1,purple
182483,198,7019,2014,2.539,1,purple
182484,198,7019,2015,1.417,1,purple
182485,198,7019,2016,1.336,1,purple
182486,198,7019,2017,0.565,1,purple
182487,198,7019,2018,2.573,1,purple
182488,198,7019,2019,2.525,1,purple
182489,198,7019,2020,1.474,1,purple
182499,198,7020,2001,1.761,1,purple
182500,198,7020,2002,1.556,1,purple
182501,198,7020,2003,1.482,1,purple
182502,198,7020,2004,0.785,1,purple
182503,198,7020,2005,0.535,1,purple
